Nome: JOAO PESSOA
Codigo Estacao: A320
Latitude: -7.165409
Longitude: -34.815627
Altitude: 33.5
Situacao: Operante
Data Inicial: 2008-01-01
Data Final: 2013-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2013-09-03;10,2;1010,725;21,425;28,1;23,791667;21,8;86,958333;69;10,9;2,683333;
2013-09-04;189,6;1013,041667;21,270833;28,1;24,220833;20,6;84,291667;67;9,3;1,883333;
2013-09-05;,8;1012,891667;21,295833;29;25,979167;23,6;75,708333;62;8,8;2,2875;
2013-09-06;,6;1012,0375;21,141667;29;26,079167;23,9;74,708333;62;10,4;3,070833;
2013-09-07;0;1011,683333;20,408333;29,1;25,979167;24,3;71,583333;60;9,5;3,129167;
2013-09-08;,2;1012,566667;20,758333;28,4;25,1125;23,2;77,083333;65;12;3,4;
2013-09-09;6,2;1012,833333;20,745833;28,6;25,116667;21,6;77,375;64;12,4;3,116667;
2013-09-10;16,2;1012,925;20,625;27,7;24,208333;21,1;80,791667;67;12,2;3,270833;
2013-09-11;0;1011,3375;18,216667;28,3;25,383333;21;65,083333;52;11,7;3,8;
2013-09-12;12,4;1010,416667;20,0125;27,4;22,870833;20,1;84,291667;67;9,9;2,233333;
2013-09-13;6,8;1011,4125;20,9875;28,8;24,016667;20,4;83,666667;67;7,9;2,1375;
2013-09-14;10,4;1012,104167;21,970833;29,2;25,258333;22,7;82,416667;67;11,3;2,5125;
2013-09-15;5;1011,925;21,304167;29,2;26,058333;23,2;75,291667;63;10;3,225;
2013-09-16;0;1010,908333;20,545833;29,3;26,095833;24,3;71,708333;59;7,6;2,308333;
2013-09-17;0;1011,141667;21,325;29,7;26,229167;24,4;74,875;61;7,8;2,1875;
2013-09-18;5,4;1012,141667;21,341667;29,4;26,058333;22,7;75,75;62;9,4;2,6125;
2013-09-19;0;1012,616667;20,166667;29,5;26,083333;23,8;70,25;56;11,6;3,591667;
2013-09-20;0;1011,216667;19,508333;29,6;25,504167;22,3;70,125;55;13,4;3,4625;
2013-09-21;2;1010,733333;21,433333;28,1;24,575;22,5;82,958333;67;11,9;2,916667;
2013-09-22;3,8;1012,408333;21,358333;29,3;26,233333;23,4;74,916667;61;8,7;2,5875;
2013-09-23;6,8;1013,0875;20,975;29,1;25,6625;22,9;76,125;58;9,6;2,858333;
2013-09-24;7,4;1011,658333;22,033333;27,8;24,2625;22,4;87,583333;72;7,5;1,833333;
2013-09-25;4,8;1010,358333;20,708333;28,9;25,870833;23,3;73,583333;61;7,4;1,9125;
2013-09-26;0;1010,641667;21,191667;29,6;25,85;21,7;76;62;6,8;1,7;
2013-09-27;2,6;1011,279167;21,866667;28,8;25,854167;23,9;78,875;64;8,9;1,975;
2013-09-28;7,8;1011,608333;21,05;28,9;24,908333;21,2;79,708333;64;9,9;2,3375;
2013-09-29;,2;1010,8;20,095833;29;26,008333;23,6;70,25;57;8,9;2,6875;
2013-09-30;0;1010,525;20,55;29,7;25,983333;22,5;72,291667;60;10;2,4875;
2013-10-01;0;1010,6125;20,379167;29,6;26,05;23,2;71,333333;57;8,5;2,379167;
2013-10-02;,2;1011,233333;20,575;29,9;26,470833;24,3;70,583333;56;7,9;2,241667;
2013-10-03;0;1012,0875;20,570833;30;26,5375;24,5;70,166667;57;9,5;2,733333;
2013-10-04;0;1011,483333;20,9375;29,5;26,175;24,1;73,041667;62;7,5;2,333333;
2013-10-05;,2;1010,379167;20,879167;30,1;26,533333;23;71,583333;56;8;1,904167;
2013-10-06;0;1010,233333;21,158333;30;26,420833;23,3;73,25;58;7;1,85;
2013-10-07;0;1011,6125;21,195833;30;26,6375;24,4;72,5;59;8,3;2,395833;
2013-10-08;0;1012,15;20,970833;30,4;26,7;24,9;71,083333;60;11,5;3,75;
2013-10-09;,4;1011,408333;20,9375;29,9;26,408333;23,9;72,083333;60;11,9;3,645833;
2013-10-10;0;1010,8125;20,245833;30,2;26,5625;24,6;68,541667;56;12,5;3,570833;
2013-10-11;0;1010,420833;20,470833;30;26,608333;24,6;69,458333;56;10,2;3,025;
2013-10-12;,4;1010,8125;20,666667;30,2;26,366667;23,3;71,458333;53;8,7;2,3;
2013-10-13;2;1011,366667;20,545833;30;26,725;22,8;69,375;57;8,5;2,333333;
2013-10-14;0;1010,804167;21,045833;30,3;26,216667;24,6;73,583333;58;8,5;2,4125;
2013-10-15;5,2;1010,608333;21,058333;30,1;26,495833;23,7;72,458333;59;10;2,495833;
2013-10-16;0;1010,920833;20,425;30;26,7125;24,7;68,75;57;8,6;2,5125;
2013-10-17;0;1010,354167;20,641667;30;26,558333;25;70,333333;58;7,6;2,308333;
2013-10-18;,2;1010,1125;21,05;30,7;26,9;24,9;70,75;56;8;2,3;
2013-10-19;0;1010,575;20,6;30,4;26,6625;24,5;69,958333;57;7,5;2,054167;
2013-10-20;,6;1011,0875;21,4;31;26,829167;22,4;72,541667;60;7,5;1,820833;
2013-10-21;0;1011,129167;20,7875;30,6;27,116667;25,3;68,833333;54;10,2;3,041667;
2013-10-22;0;1009,970833;20,3125;30,4;26,9375;24,6;67,458333;53;8,6;2,645833;
2013-10-23;1;1010,408333;20,679167;30,4;26,733333;24,1;69,791667;56;11,3;2,691667;
2013-10-24;0;1010,9625;20,783333;30,3;26,504167;24,2;71,166667;57;10,4;2,733333;
2013-10-25;15,6;1011,391667;21,6625;28;24,629167;22,4;84;68;9,8;1,841667;
2013-10-26;6,2;1010,045833;21,65;29,2;25,433333;22,8;80,041667;60;7,1;1,65;
2013-10-27;3;1009,35;21,704167;29,5;26,270833;23,6;76,333333;62;7,9;2,291667;
2013-10-28;3;1009,291667;21,4375;29,9;26,3875;23,6;74,791667;59;9,7;2,666667;
2013-10-29;0;1009,545833;20,3875;30;26,6375;24,1;68,791667;55;7,7;2,416667;
2013-10-30;0;1009,316667;20,441667;29,8;26,629167;24,3;69,041667;57;8,4;2,429167;
2013-10-31;,4;1009,108333;20,1375;30,1;26,6;24,1;68,208333;46;8,4;2,333333;
2013-11-01;,4;1008,9625;21,2125;28,9;25,6;23,3;77,125;63;10,3;2,5125;
2013-11-02;8;1008,391667;22,158333;30;26,270833;23,2;78,583333;63;9,6;2,5125;
2013-11-03;0;1007,716667;21,733333;30,1;26,729167;24,5;74,416667;61;7,8;2,370833;
2013-11-04;0;1008,258333;21,341667;30,5;26,641667;25;72,958333;59;7,6;2,191667;
2013-11-05;5,8;1008,816667;22,1125;30,2;26,454167;23,7;77,416667;63;8;2,170833;
2013-11-06;3,8;1010,170833;21,641667;30,2;26,779167;24,3;73,833333;58;9,7;2,645833;
2013-11-07;0;1010,7375;20,8375;30,4;26,75;24,6;70,5;53;9,8;2,7375;
2013-11-08;1;1009,429167;21,083333;29,9;26,575;23,9;72,125;59;10,3;2,595833;
2013-11-09;0;1008,7375;21,325;30,5;26,7;25,2;72,916667;59;9,3;2,541667;
2013-11-10;1,2;1008,254167;21,208333;30,8;26,9125;24,1;71,416667;58;8,5;2,4375;
2013-11-11;0;1009,15;20,933333;30,5;26,941667;24,9;70,125;58;8,7;2,466667;
2013-11-12;0;1009,5;20,925;30,8;26,9875;25,2;69,791667;56;9,5;2,583333;
2013-11-13;0;1009,383333;20,366667;30,7;26,745833;25;68,5;54;8,1;2,445833;
2013-11-14;0;1009,679167;19,908333;30,4;26,829167;24,8;66,208333;53;9;2,5875;
2013-11-15;0;1010,5625;19,375;30,8;26,804167;24,8;64,208333;49;9,7;2,95;
2013-11-16;1,2;1009,970833;19,675;30,2;26,4625;24,2;66,625;52;10;2,7125;
2013-11-17;0;1009,566667;19,870833;30,2;26,554167;24;66,958333;54;8,5;2,2875;
2013-11-18;0;1008,8375;20,520833;30,7;26,966667;25;68,208333;56;9,5;2,7875;
2013-11-19;,4;1008,7875;21,133333;30,5;26,65;24,4;72,208333;56;10,7;3,145833;
2013-11-20;1,4;1009,333333;20,870833;30,4;26,604167;24,1;71,541667;57;9,9;2,9125;
2013-11-21;6,4;1008,645833;21,529167;29;23,970833;22;86,708333;65;9,4;1,975;
2013-11-22;3,8;1006,779167;21,191667;29,4;25,1;21,7;79,708333;61;7;1,825;
2013-11-23;,2;1007,533333;21,579167;29,8;26,683333;24,5;73,916667;61;6,9;2,4125;
2013-11-24;0;1008,745833;21,9625;30,6;26,891667;24,6;74,791667;62;9;2,166667;
2013-11-25;0;1008,770833;21,708333;30,9;27,079167;25,4;72,916667;58;8;2,366667;
2013-11-26;0;1006,2;20,495833;30,5;26,775;24,3;69,083333;54;8,3;2,183333;
2013-11-27;0;1005,291667;19,825;30,5;26,733333;24,7;66,375;54;7,7;2,283333;
2013-11-28;0;1007,175;20,425;31;26,820833;24,4;68,375;55;8;2,425;
2013-11-29;0;1009,3375;20,570833;31,2;27,129167;24,9;67,833333;54;7,4;2,320833;
2013-11-30;1,4;1009,3625;21,854167;31,1;26,0375;23,3;78,708333;55;9,4;2,441667;
2013-12-01;5;1008,454167;21,616667;30,2;26,529167;24;74,75;59;9,6;2,995833;
2013-12-02;0;1008,5875;21,729167;31,5;27,179167;24,4;72,75;57;9;2,316667;
2013-12-03;0;1010,3625;21,75;31,3;27,041667;23,5;73,375;58;6,8;1,920833;
2013-12-04;0;1010,091667;21,9125;31,2;27,341667;24,6;72,791667;58;7,7;2,233333;
2013-12-05;0;1009,008333;21,408333;31,4;27,254167;24,8;70,958333;56;7,4;2,45;
2013-12-06;0;1008,491667;21,666667;31,3;27,233333;24,6;71,958333;58;7,5;2,345833;
2013-12-07;0;1009,483333;21,679167;31,4;27,458333;25,5;71,083333;57;8,1;2,445833;
2013-12-08;0;1009,854167;21,591667;31,7;27,316667;24,8;71,25;57;8,4;2,333333;
2013-12-09;0;1010,208333;20,216667;31,4;27,3375;25,2;65,833333;51;8,4;2,483333;
2013-12-10;0;1009,925;20,0625;30,8;27,0125;24;66,333333;53;8,3;2,375;
2013-12-11;0;1009,4625;20,7;31,2;27,1125;24,9;68,5;53;8,4;2,35;
2013-12-12;0;1009,179167;20,933333;31,5;27,345833;23,2;68,625;55;9;2,433333;
2013-12-13;0;1008,8875;21,879167;32;27,758333;25,2;70,833333;56;8,3;2,579167;
2013-12-14;0;1008,858333;21,679167;31,5;27,470833;25,3;71,125;57;7,6;2,445833;
2013-12-15;,6;1008,008333;21,0375;30,7;27,2125;25;69,416667;54;9,6;2,5125;
2013-12-16;0;1007,116667;20,775;31;27,433333;25,2;67,291667;53;7,8;2,9;
2013-12-17;,2;1006,404167;21,404167;30,1;26,625;25,1;73,416667;60;9,2;2,983333;
2013-12-18;,6;1006,441667;21,429167;31;26,975;24,9;71,958333;54;8,8;2,716667;
2013-12-19;1;1006,083333;21,716667;30,3;27,004167;24,7;73,125;60;9;2,95;
2013-12-20;,8;1006,0875;21,7125;31;26,620833;23,9;74,666667;57;10,9;2,625;
2013-12-21;1,4;1006,6125;21,7;31,5;27,375;24,6;71,75;55;9,1;2,75;
2013-12-22;,8;1007,154167;22,4875;31,4;27,425;24,1;74,875;60;9,8;2,408333;
2013-12-23;0;1008,804167;21,679167;31,5;27,6375;25,8;70,416667;56;8,4;2,375;
2013-12-24;0;1008,591667;21,616667;31,9;27,3375;25,1;71,333333;55;7,5;2,2375;
2013-12-25;1;1009,079167;22,129167;31,8;27,379167;23,3;73,625;58;7,9;2,245833;
2013-12-26;0;1009,5375;21,820833;32,1;27,55;25,2;71,416667;57;7,9;2,2875;
2013-12-27;0;1010,333333;22,2375;31,7;27,7;25,5;72,583333;60;8;2,3375;
2013-12-28;0;1010,429167;21,541667;31,6;27,625;25,8;70;54;8,3;2,616667;
2013-12-29;0;1010,2875;21,341667;31,5;27,208333;25,1;71,041667;54;7,7;2,125;
2013-12-30;3;1010,095833;21,604167;31,6;27,383333;23,8;71,458333;56;8,4;2,220833;
2013-12-31;3,2;1009,5125;21,525;31,4;27,120833;24;71,958333;55;8,5;2,15;

